backoff_mode,WHP_min,WHP_max,FLP_min,FLP_max,BHP_min,BHP_max,binding_constraint,max_safe_rate,achieved_rate,pct_of_max_safe,violating_intervals,max_abs_move_pct
span-proportional 1.1 %,191.89344185036893,319.0885096079838,156.55380622539352,209.10038760110825,2788.3178392253117,3267.64623628933,FLP_min,155.48275912559785,154.47320085743252,99.35069439605851,0,5.0
span-proportional 1.1 %,210.358358043911,324.4653121997703,133.68268724288504,201.12699042309174,2860.208999158661,3278.772572220288,WHP_min,162.38546903529712,161.1550564751018,99.24228900066922,0,5.0
span-proportional 1.1 %,184.04542322905618,323.197937941238,157.8490642431169,205.97503326647353,2808.815272033657,3291.568133415544,FLP_min,153.61894016172238,152.59310081230544,99.33221818329368,0,5.0000000000000036
span-proportional 1.1 %,201.65828554970105,317.30722929348786,146.1128031244991,205.33023771759045,2877.4841958476363,3351.365116292119,BHP_min,159.87829926646697,158.66499527596787,99.24110777005646,0,5.000000000000002
span-proportional 1.1 %,213.49673687850205,311.61884745155623,149.95611127756536,208.87854174821166,2818.0647714761335,3295.480151899637,WHP_min,159.87829926646697,158.71581678857711,99.27289539404447,0,5.0
span-proportional 1.1 %,212.74493274115719,318.37025217005555,149.43193755687236,205.74257013346784,2863.154781443251,3397.865445279463,WHP_min,160.4727677853286,159.3074916203802,99.2738480297746,0,5.0
span-proportional 1.1 %,205.6814711426371,325.2904414376997,128.25294765227827,213.12842380552956,2938.3412311059774,3289.2796023780907,BHP_min,145.80778834587846,144.7529702937503,99.27656947266358,0,5.0000000000000036
span-proportional 1.1 %,180.72608494033156,314.490252403014,132.3084903064911,214.57446881427902,2929.5396870235095,3394.099732889541,BHP_min,147.78268470343426,146.4186947822165,99.07702994843072,0,5.0
span-proportional 1.1 %,216.23217946444515,315.4548110070793,158.30871397520923,209.7852344853353,2799.711535273449,3390.1429057386795,FLP_min,152.99170014267622,151.78219164241017,99.20942868198857,4,5.0
span-proportional 1.1 %,206.38196699793187,323.206686849279,145.03751827953948,202.7503436465769,2809.185369401883,3336.1616153204227,WHP_min,165.414066349887,164.33992585374938,99.35063533601453,0,5.0
span-proportional 1.1 %,188.58012505585683,300.41213575849434,142.35564897399726,211.4329575778883,2872.8314547485775,3298.6219563711065,BHP_min,160.91677352799726,159.64686526078586,99.21082915138709,0,5.0
span-proportional 1.1 %,223.0344563577296,314.5354389932962,164.98005409028107,211.64047478667172,2916.126288254352,3288.9323359208165,FLP_min,142.53819379010648,141.57727063194355,99.32584864967637,0,5.0000000000000036
span-proportional 1.1 %,189.13769777092884,305.97911727321,142.29059857385064,207.6822367943135,2788.921869546447,3366.991715648287,FLP_min,173.87263638681736,172.96237364398758,99.47647728719964,6,5.0
span-proportional 1.1 %,232.1058692650338,309.48014957280725,145.3225678702516,208.91561903769139,2894.475634786225,3272.1208681698035,WHP_min,143.80462672379207,142.93672922203228,99.39647456307037,0,5.0
span-proportional 1.1 %,196.85226368418938,321.9211798757521,147.72769257170506,213.49918690158424,2839.571672397749,3310.991926755077,FLP_min,167.3922958635355,166.36926034170813,99.38883954213676,0,5.0
span-proportional 1.1 %,198.39043305184214,306.94117717964235,151.03065339053592,203.97029002734044,2922.4551041286095,3290.5972593478164,BHP_min,149.48774577126866,148.51596336864063,99.34992504060168,0,5.0
span-proportional 1.1 %,220.40157787350887,317.04552425705197,150.13835191515633,213.43125163447758,2783.9976902938824,3272.4723318813194,WHP_min,154.16531913574585,153.1779445110681,99.35953518585568,0,5.0
span-proportional 1.1 %,187.31413328011837,302.2931706275465,146.36924094414962,202.48596727928407,2911.433586018698,3253.391579582032,BHP_min,152.04519596221058,150.73925475190816,99.14108354293087,0,5.0
span-proportional 1.1 %,202.47641830409145,314.19611914165705,133.661132027073,205.33859329275936,2794.5582871056904,3292.274215950209,WHP_min,168.36946305098542,167.36006505172725,99.40048629901938,0,5.0
span-proportional 1.1 %,235.6122636437155,312.5152609892948,140.4345976504288,209.1676167865126,2882.8283713497012,3349.041481739153,WHP_min,140.48863528651384,139.3624935624374,99.19841080256793,0,5.0
span-proportional 1.1 %,185.08553803344083,317.45707737104067,154.43694399591902,211.93352549215174,2867.7068503878704,3269.585958735184,FLP_min,158.53037749509798,157.58930290637826,99.40637586083537,3,5.0
span-proportional 1.1 %,185.02441943380674,309.69161079317456,162.1023523786385,207.08926293250224,2929.0947814295296,3318.951242991554,FLP_min,147.1275105459773,146.11567791664754,99.31227502893584,0,5.0
span-proportional 1.1 %,225.30708639360762,314.5538152706892,153.34809045729534,204.7576891500077,2927.973052727341,3289.8562103104873,BHP_min,148.1905882310845,147.053724377149,99.23283666830264,0,5.0
span-proportional 1.1 %,180.3706097270567,321.63497358350526,152.0641785297832,209.85352174888516,2887.483000462665,3337.9396316527723,BHP_min,157.5478633809813,156.1685429911592,99.12450707980301,0,5.0
span-proportional 1.1 %,186.91673718471085,320.0761116714015,125.2639409512282,202.7426431843205,2834.17568103907,3306.7554070612982,BHP_min,169.88923429964765,168.45647255883085,99.15664948004316,0,5.0
span-proportional 1.1 %,187.13790974487105,312.8087281211966,149.9446897449337,205.66195147298652,2891.699896657342,3284.6383143067414,BHP_min,156.5577073434215,155.3444285999052,99.22502777786923,0,5.0000000000000036
span-proportional 1.1 %,188.6295163362554,322.4669953346546,151.7491251904822,206.44056039942143,2777.3534569635426,3349.5525608993466,FLP_min,162.1662684773797,161.29915800459082,99.46529541505123,6,5.0
span-proportional 1.1 %,224.99734499557286,304.91827959623475,152.57206947720738,205.3345562957268,2933.023722977937,3362.730953141259,BHP_min,147.04539452486102,145.79675098244937,99.15084484866301,0,5.000000000000002
span-proportional 1.1 %,196.42387021400378,328.1407895891341,126.00931024418539,202.772360217176,2798.380594229427,3359.8120125054825,WHP_min,172.80540443317972,171.66070077507928,99.33757647114383,0,5.0
span-proportional 1.1 %,211.57008183009728,313.93126223682196,133.90133355088733,211.34700665539418,2773.4212816103186,3287.1011830607285,WHP_min,161.43279173498667,160.47277875981814,99.40531724388158,0,5.0000000000000036
span-proportional 1.1 %,228.38161917449855,313.53142393398275,160.07270946398435,209.02496156348383,2907.9089293916763,3278.110490939368,WHP_min,147.2095777967572,146.30414838986619,99.38493852068437,0,5.0000000000000036
span-proportional 1.1 %,198.973312060588,311.3011815540205,144.7679682352814,207.08700536716296,2914.4932315164942,3275.978579786806,BHP_min,151.3308481129259,150.25503815809873,99.28910069014852,0,5.0
span-proportional 1.1 %,231.08915487777912,326.6713888243023,128.0207614224439,200.14085554431773,2808.550594563907,3310.1117151642347,WHP_min,144.7262667336088,143.61968368786376,99.23539584712574,0,5.0000000000000036
span-proportional 1.1 %,238.22696440491043,302.1422579116045,156.25221060913205,207.13137430381593,2775.9747049546268,3304.912046300599,WHP_min,137.88623242959164,137.01896470058153,99.37102659654366,0,5.0
span-proportional 1.1 %,202.85408442485465,307.3071750090644,136.77455030095518,206.29878246803864,2942.4522789829507,3318.8290853472377,BHP_min,144.8097560509357,143.90109875890798,99.37251652319053,0,5.0
span-proportional 1.1 %,237.00810072673903,300.91596214750666,127.64441034292878,200.41723859295905,2883.1889276524707,3283.034903667069,WHP_min,139.10629238176958,138.3472541957838,99.45434662013517,0,5.0
span-proportional 1.1 %,214.5852108775829,323.86098406816274,138.27255674634014,203.6851623906363,2895.081717428115,3321.3846689949355,BHP_min,155.79080480738895,154.333306704037,99.06445177868237,0,5.0
span-proportional 1.1 %,188.95260876295805,302.62335352409065,154.4867000455768,212.90618502318387,2928.0724156567026,3326.5133511227054,BHP_min,148.1905882310845,147.01163413174706,99.20443388921636,0,5.0
span-proportional 1.1 %,189.20727398187884,306.76972236835434,143.1409555608374,212.7778606040842,2880.0394837670538,3291.1310435429987,BHP_min,159.28100234620945,157.85837506254083,99.10684434256859,0,5.0
span-proportional 1.1 %,225.35631849343076,313.0632052596183,164.3105578077666,206.43090706227207,2917.4392697807093,3252.181244704153,FLP_min,143.6364132298381,142.45251418105286,99.1757667696068,0,5.0
span-proportional 1.1 %,223.09327590559008,311.95435328354733,144.96037231959338,202.98238700548367,2935.9023027453977,3279.946752007178,BHP_min,146.38670822875943,145.28265500449854,99.24579680927343,0,5.0000000000000036
span-proportional 1.1 %,213.6952022445086,317.9203687073041,159.33773709198047,206.99999809528416,2915.97825623219,3328.5844846340356,BHP_min,150.93232469940605,149.66174625553242,99.1581800343935,0,5.0
span-proportional 1.1 %,237.38007956535714,321.49823501196806,161.4842104393606,214.1354079846298,2910.4492312636116,3268.355131989326,WHP_min,138.75870554209325,137.76577144796602,99.28441672164055,0,5.0000000000000036
span-proportional 1.1 %,187.46571589406096,318.4872525089115,135.84826731047863,205.77728486339407,2784.7656353247253,3364.325749459058,WHP_min,179.13383061608252,177.98457381206114,99.35843676201819,0,5.000000000000007
span-proportional 1.1 %,231.26986221873284,303.98413881192863,145.67339747056138,205.9251939499638,2908.00306359616,3319.7488450263218,WHP_min,144.55914017452997,143.67361989544233,99.38743390558457,0,5.0
span-proportional 1.1 %,223.84854294889038,316.9831162973822,164.12992456078192,206.2944961392192,2947.5341739320147,3312.31578749397,BHP_min,143.6364132298381,142.68792211603844,99.33965831332621,2,5.0
span-proportional 1.1 %,190.96011908344852,323.4624318131223,135.86876009412634,208.48632096252584,2879.2030159782653,3279.9515887229513,BHP_min,159.43059268590295,158.15270821536384,99.19846972340076,0,5.0000000000000036
span-proportional 1.1 %,182.0644161406815,329.6110003067987,157.69560572311624,201.85557882439215,2919.5938860246315,3288.7195302627415,BHP_min,150.1316978326221,149.10080489929604,99.3133409211988,0,5.0
span-proportional 1.1 %,194.83708442329956,323.1784905114949,155.29448049428487,212.6893601589806,2777.330401577332,3362.1379262837627,FLP_min,157.32004668241748,156.31010653784293,99.3580346777971,1,5.0
span-proportional 1.1 %,208.18943245639235,309.77650224382154,154.3721151019563,212.677146214373,2814.4921515126343,3273.221733499069,FLP_min,158.6056410155338,157.7404677195082,99.45451290982717,4,5.0000000000000036
span-proportional 1.1 %,239.50108310003327,327.5756996771369,136.59364599264148,212.216214619995,2767.938644443277,3386.881886118048,WHP_min,136.5681248751931,135.46596870034793,99.1929623579057,0,5.0
span-proportional 1.1 %,226.47913411590022,305.9058934428158,136.82748987990797,208.933322822615,2821.1515328462788,3360.435072392118,WHP_min,148.92176113698508,148.02304735511146,99.39651950459616,0,5.0
span-proportional 1.1 %,215.54177216063962,306.2108595770397,149.40438039535903,200.21088627723367,2772.349563060609,3274.1811725659977,WHP_min,158.22887512598058,157.10918754209632,99.29236204011893,0,5.0
span-proportional 1.1 %,201.22066272116484,300.35729215023053,162.19630094654713,203.59263433208392,2804.1277100890115,3306.346348855788,FLP_min,147.04539452486102,146.1001484279372,99.35717395299721,5,5.0
span-proportional 1.1 %,236.4443229437065,310.5545798744411,142.2453142481839,204.47760908753673,2945.2490070103586,3304.7285837300874,WHP_min,139.62617113588234,138.8080973188397,99.41409707765567,0,5.0
span-proportional 1.1 %,185.01224525937792,319.7394718271723,153.66419682861905,205.5836153629253,2792.2770310899773,3311.387717677537,FLP_min,159.58000543959602,158.91497102811076,99.5832595633436,8,5.0
span-proportional 1.1 %,206.34409263074184,329.85899410163586,159.33741302216748,209.31363347629926,2788.7835895736507,3353.187178208355,FLP_min,151.41041000166268,150.52324543836434,99.41406633580307,0,5.0
span-proportional 1.1 %,225.5399401369238,302.26166216083044,140.17946066808628,204.90271696318715,2864.0862645222933,3347.9579827552434,WHP_min,149.72958814190554,148.86957797701717,99.42562443698617,0,5.0
span-proportional 1.1 %,190.8832673033017,314.0897830834114,164.68671546143577,200.2377895884106,2824.1987223658075,3300.1468695784456,FLP_min,142.9615779296903,142.39918596566622,99.60661320882967,0,5.0
span-proportional 1.1 %,204.33498120135297,326.07581146574046,142.53220153197896,213.24617002243997,2865.1079686060475,3313.692654240195,BHP_min,162.74994346363363,161.19411696775472,99.04403868734582,0,5.0
span-proportional 1.1 %,195.13818525946473,324.7084156596489,150.768020720131,203.18339104823238,2776.014098691017,3268.8146992979728,FLP_min,163.47568392564924,162.62401787109627,99.47902585014398,0,5.0000000000000036
span-proportional 1.1 %,234.54431777095832,312.10174612788177,157.81231177443823,213.43043139139667,2795.266609558857,3254.885852472192,WHP_min,141.5170015144484,140.426730327869,99.22958289469686,0,5.0000000000000036
span-proportional 1.1 %,190.82016519274097,323.1893611698332,125.61652704484648,208.46198090026792,2788.2533531176095,3364.999102357035,WHP_min,176.82411045043182,175.6590413637203,99.34111412536237,0,5.0
span-proportional 1.1 %,208.7625417857673,316.47239817230303,136.73633027601133,206.84867755547205,2759.1425205891596,3371.427947060488,WHP_min,163.62032110261217,162.5931084437797,99.37219738238487,0,5.0000000000000036
span-proportional 1.1 %,234.44993540256803,322.579425591551,144.82489089791406,212.6567652416604,2750.764175159831,3349.893611048232,WHP_min,141.60237462020243,140.50243887770728,99.22322224789993,0,5.000000000000002
span-proportional 1.1 %,226.043155038933,309.7996871157681,159.26286763775911,200.00285002411016,2876.4240422877274,3295.153597147092,WHP_min,149.326276895208,148.30932844993941,99.3189755571404,0,5.0
span-proportional 1.1 %,217.71767542560914,307.54075978650883,133.39119480347796,209.39240580208303,2849.386964123236,3278.092103246355,WHP_min,156.40469289449632,155.51536998338457,99.43139627420793,0,5.0000000000000036
span-proportional 1.1 %,233.17049579473806,326.47159985962077,146.98273620117936,210.5914404130559,2840.277347010707,3370.21650465563,WHP_min,142.7923732149616,141.68750512930646,99.22624152762567,0,5.0
span-proportional 1.1 %,230.03137477686147,322.924790978516,134.72595357125806,200.36732690296975,2881.6506156582623,3311.6886541725144,WHP_min,145.72488934092453,144.65393275961995,99.26508327702409,0,5.0000000000000036
span-proportional 1.1 %,233.65565070683428,325.79542582640124,146.35008375980954,205.6616622598327,2892.597908185071,3356.4054543268608,WHP_min,142.36849245538144,141.33326835908892,99.27285589779146,0,5.0
span-proportional 1.1 %,220.93697358828086,325.27272163021007,148.09274340979306,207.74065219760308,2853.38162672148,3383.347098702902,WHP_min,153.6971343893314,152.6606211964976,99.32561319574884,0,5.0000000000000036
span-proportional 1.1 %,202.00506800565768,325.25747579431214,145.19558255032717,201.2800842615399,2839.796397462519,3293.679459646881,BHP_min,168.57783400579996,167.4052230606656,99.3044097689059,0,5.0000000000000036
span-proportional 1.1 %,211.6731026798304,325.59929566006184,132.1782210888183,207.12836936438035,2866.500450347038,3365.473046725123,WHP_min,161.3592055421582,160.19920798749172,99.28110853621958,0,5.000000000000002
span-proportional 1.1 %,236.45861775008248,316.5182364370523,161.86472075449515,205.0483844351831,2902.863954263532,3364.55881874766,WHP_min,139.62617113588234,138.5848398157712,99.2542004757133,0,5.0
span-proportional 1.1 %,213.07673884627664,305.2136615618247,140.448171826411,204.3627517735884,2943.375723853017,3346.693369146319,BHP_min,144.64272811372726,143.37828219068024,99.12581438449305,0,5.0
span-proportional 1.1 %,234.5422702057195,308.88479308903163,142.15760234343153,208.51058488547844,2820.945636678062,3318.4749440730925,WHP_min,141.5170015144484,140.44567603567486,99.2429704789469,0,5.0
span-proportional 1.1 %,215.95842343206786,300.8485792305173,138.592446195887,200.00332549565448,2846.5075244003347,3341.200099762066,WHP_min,157.85098605943745,156.99351209236667,99.45678263501762,0,5.0
span-proportional 1.1 %,185.57942760394005,307.2628320643439,157.15967284236055,212.60422339774397,2827.546650854073,3372.133559581184,FLP_min,154.63182733915738,153.32002365323655,99.15165997292159,0,5.0
span-proportional 1.1 %,196.62841518192857,321.18324666940447,146.8182649462846,206.60148618353995,2881.2884552347555,3252.0086018645784,BHP_min,158.98128783627212,157.83471986935174,99.27880319594519,0,5.0
span-proportional 1.1 %,189.7466065625013,308.8147039316387,152.2225043907839,210.59352970042062,2886.1521648372054,3365.1425659845613,BHP_min,157.85098605943745,156.46633027663384,99.12280827800326,0,5.000000000000002
span-proportional 1.1 %,184.7730936608241,303.1766672524606,159.21404641048457,205.35256629441702,2863.674258096702,3325.525420860012,FLP_min,151.56939119251,150.72049602690814,99.43992968572151,0,5.0
span-proportional 1.1 %,217.59975428025749,302.3084013368386,155.7916090546566,201.8510349224473,2886.274892366807,3310.3213148726068,WHP_min,156.5577073434215,155.62664386227314,99.40529054944194,2,5.0
span-proportional 1.1 %,209.5356981637283,320.15081203082235,139.84011002782546,200.69056207027208,2942.842310344321,3328.4015349111874,BHP_min,144.7262667336088,143.51822629994123,99.16529289331345,0,5.0
span-proportional 1.1 %,224.52867846365166,315.93884501172516,157.7874761067989,208.46924268631588,2774.5513756774394,3346.2859846983706,WHP_min,150.61264766727385,149.65513193858425,99.36425277457117,0,5.0
span-proportional 1.1 %,190.36444016621905,324.7096240504988,152.2424640189126,214.09712957214663,2875.816157908302,3283.7744646182155,BHP_min,160.25017244044162,159.066327724323,99.26125214214132,0,5.0
span-proportional 1.1 %,213.428252749517,323.1531683087969,153.47553190100305,205.13445059002228,2881.0702301207607,3390.2903591951613,BHP_min,159.05628327613945,157.5147923969826,99.030851942843,0,5.0
span-proportional 1.1 %,221.08860258597213,311.01904206757405,161.43033321533713,212.41436289092258,2921.0367520534337,3266.026206503995,FLP_min,148.1905882310845,147.209472623523,99.33793662656122,0,5.0
span-proportional 1.1 %,197.44973001844127,323.7038340798061,135.99229983538737,201.10558903336783,2886.6532024945172,3369.8904934718557,BHP_min,157.77527310588601,156.49864449709472,99.19085634671377,0,5.0
span-proportional 1.1 %,218.50606848842187,310.3453000927501,147.39093275870195,200.32279927171192,2862.5323311506118,3378.5201762072616,WHP_min,155.79080480738895,154.76602350300394,99.34220681018242,0,5.0000000000000036
span-proportional 1.1 %,184.6831941008742,311.49958189643496,131.59454870105947,205.70011844949886,2752.601534674977,3374.1644379746717,WHP_min,181.02502695282843,179.93863880894347,99.39986853631677,0,5.0
span-proportional 1.1 %,209.77459862047607,313.07754196686835,149.07178862545805,212.75042306382352,2808.2521449648775,3290.127545860792,WHP_min,162.82270969306276,161.79082043136592,99.36624979178761,0,5.0
span-proportional 1.1 %,182.9696524627297,307.9919728119987,127.64847392819051,200.6233773076083,2860.5461124420735,3277.575233110533,BHP_min,163.76478864387232,162.48385899117278,99.21782352402684,0,5.0000000000000036
span-proportional 1.1 %,184.45546332392527,327.50144224240023,130.94935569882495,201.42246186085953,2944.1356116654406,3350.0450445852453,BHP_min,144.4755028997299,143.43271374204593,99.27822424095821,0,5.0
span-proportional 1.1 %,223.5452425001899,316.89611987460586,127.81558856480717,212.62815860618818,2833.6058008410514,3308.8701736564262,WHP_min,151.48992435282872,150.3732974709125,99.26290353191045,0,5.0
span-proportional 1.1 %,188.11855464026337,303.3965965749384,145.88983731641193,208.53115384353669,2853.737108549216,3341.968701693132,BHP_min,165.34281834424857,164.01442511313272,99.19658244342364,0,5.0
span-proportional 1.1 %,232.6586077852464,315.1261453483366,140.16590714799474,203.84859053870642,2811.369328490985,3334.121058003855,WHP_min,143.2993920716676,142.27140409915592,99.28262921590236,0,5.0
span-proportional 1.1 %,227.72234046998184,313.2336308979612,126.63049309234458,202.82231755614154,2768.130446684992,3300.0015121044667,WHP_min,147.78268470343426,146.7886055230459,99.3273371759464,0,5.0
span-proportional 1.1 %,221.06259948425657,317.7214419571461,151.48510359832963,206.8189269638069,2771.9561073902214,3294.4383932559012,WHP_min,153.61894016172238,152.6354943585811,99.3598147454305,0,5.0
span-proportional 1.1 %,210.657628735287,314.9149489521796,134.74645551531756,212.3795233725029,2836.662667197408,3376.818418774102,WHP_min,162.09311542915404,161.1178466213269,99.39832805036473,0,5.0
span-proportional 1.1 %,195.9295578198907,328.2581875761939,129.474293856049,211.53773735772134,2754.037290601944,3285.4480995312265,WHP_min,173.20673267049744,171.9987902835136,99.30260078903413,0,5.0
span-proportional 1.1 %,232.2331982586116,310.5031499943386,162.29917972235143,213.94125500934285,2910.038515378701,3309.4158173837222,WHP_min,143.6364132298381,142.65539068189338,99.3170098543362,0,5.0
span-proportional 1.1 %,231.49611020615865,313.7131301078646,130.0468878034251,212.7793755337877,2913.2493408843793,3270.3348160678456,WHP_min,144.39181627322412,143.20470559010303,99.17785459469893,0,5.0
span-proportional 1.1 %,231.99159101870748,315.56889159311254,154.74363034048704,204.0226403119949,2793.09229676433,3377.2469222361515,WHP_min,143.88865925057732,142.87994613084564,99.29896273619796,0,5.0
span-proportional 1.1 %,216.01282788351583,304.43116396825957,139.63480345006826,212.88553727332192,2843.6567163428294,3300.527934341859,WHP_min,157.85098605943745,156.8658686613258,99.37591938909985,0,5.0
span-proportional 1.1 %,200.45723189304186,324.739326067019,143.1719611015916,214.22530254102088,2812.440030180315,3363.472049375363,WHP_min,169.88923429964765,168.70090075730732,99.30052451690707,0,5.0
span-proportional 1.1 %,197.14232956144116,323.0351640592745,125.7039190590922,201.94731472342374,2801.8513813059058,3380.513794694715,WHP_min,172.33548194488938,171.15263377766533,99.3136363133842,0,5.000000000000007
span-proportional 1.1 %,199.34990258079557,314.5057662360245,129.28178080178955,208.50017429029504,2769.1989067886766,3271.2403506734686,WHP_min,170.71019553762034,169.68093610909008,99.39707208155389,0,5.0000000000000036
span-proportional 1.1 %,228.05834371146457,307.3173085872783,127.45014844365919,209.02737320352915,2779.300031204136,3257.92250856157,WHP_min,147.53735950435816,146.55182337971547,99.33200910741962,0,5.0
span-proportional 1.1 %,229.83313899172893,311.9154846286248,159.6190030428695,211.16047202079335,2790.1928059979896,3262.721694382899,WHP_min,145.89063827284974,145.0400434226424,99.41696406275466,0,5.0
span-proportional 1.1 %,190.2814351444184,314.8374049340153,139.30992558290396,212.47973064753594,2843.848168610715,3333.2124550665735,BHP_min,167.6722913097244,166.166371877465,99.10186744601846,0,5.0
span-proportional 1.1 %,203.2471346674441,322.6470101509498,152.55759165144696,210.28658501112835,2904.3188776804777,3309.7909193075657,BHP_min,153.61894016172238,152.31381281064017,99.1504124753704,0,5.0
span-proportional 1.1 %,187.14515047438573,324.53800332444763,138.82089942244295,210.37643924084688,2947.6931818749135,3355.264260316718,BHP_min,143.6364132298381,142.44125372787786,99.16792721630566,0,5.000000000000002
span-proportional 1.1 %,234.40114386787533,300.40064845903464,149.1486987941368,201.45984038282276,2924.500926164888,3394.0371629546926,WHP_min,141.60237462020243,140.69957150528205,99.36243787059234,0,5.0
span-proportional 1.1 %,182.049214652141,303.99784051106724,158.31044140597584,210.30329640484425,2946.331555317202,3363.4763792278654,BHP_min,143.97264231708976,142.77196098430647,99.16603507898475,0,5.0
span-proportional 1.1 %,215.65140447147405,316.17729761119676,125.39469438830062,211.75722056324443,2826.8003572815373,3265.9979799272655,WHP_min,158.15338729766822,157.0692909578833,99.31452853567754,0,5.0
span-proportional 1.1 %,212.81008782676443,311.0988822033525,149.23431819809952,200.2500819008336,2782.995222315024,3330.9746394727854,WHP_min,160.39861330400146,159.44954573775925,99.40830687579358,0,5.0
span-proportional 1.1 %,216.5944449734385,302.4664247781848,150.45511501779768,212.61831722550664,2807.356725182386,3328.1996167960315,WHP_min,157.32004668241748,156.27126396878177,99.33334451918077,0,5.0
span-proportional 1.1 %,234.36715649538888,321.088790557373,133.26889311833867,214.49739012497756,2818.415008792476,3373.6303661243396,WHP_min,141.68769791568172,140.4909847182836,99.1553866602376,0,5.0
span-proportional 1.1 %,207.1510485434096,323.69302686610484,161.83690696522996,213.54085000867417,2910.9204921308533,3298.4458496350157,FLP_min,147.53735950435816,146.59967848119646,99.36444502849191,0,5.0
span-proportional 1.1 %,234.75777986782796,304.6001932227624,135.40779906490715,209.6952983610736,2899.63622404839,3257.550442479331,WHP_min,141.26058322862485,140.36431670610276,99.36552256684972,0,5.0
span-proportional 1.1 %,196.1318503213314,311.0709964097932,158.88986097443677,200.02876036291656,2927.99911602841,3300.209583770244,BHP_min,148.1905882310845,147.16633659507903,99.30882814608424,0,5.0
span-proportional 1.1 %,216.99441322457056,328.0728236168504,127.4639417958957,208.17880181703862,2794.4434984099457,3355.3371229019604,WHP_min,157.0156565169865,155.86069800856146,99.26443099112215,0,5.000000000000002
span-proportional 1.1 %,229.06909978147488,307.3874833176158,159.39578285077778,202.66120205797176,2846.014453832502,3269.692391679818,WHP_min,146.55167309989864,145.5558293750537,99.32048286875161,0,5.0
